URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/polenta_784;Polenta;La polenta est le nom donné à lasemoule de maïs, traditionnellement consommée dans le nord de l'Italie. Elle s'apprécie en purée ou en palets croustillants, dorés à la poêle. La polenta se déguste aussi bien dans des recettes salées que sucrées.;fotolia_43230910_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/riz_1028;Riz;Le riz est une graminée qui est cultivée dans les régions chaudes du globe, notamment dans le sud de la Chine et en Asie du sud-est. Ses tiges, très ramifiées qui poussent verticalement et se terminent en grappes, contiennent, selon les variétés, de 30 à 100 grains. Il est cultivé dans des rizières où il est semé puis repiqué. Lorsque les tiges mesurent de 20 à 30 cm, la rizière est inondée ou irriguée. Après la fin de la floraison, elle est asséchée et la récolte peut alors s'effectuer. Le riz est l'aliment de base de nombreux pays.;riz_000.jpg
https://www.academiedugout.fr/ingredients/riz-rond_707;Riz rond;Le riz rond est une variété de riz dont les grains bombés et bien blancs ne doivent pas dépasser 5 mm. Le riz rond a une teneur assez forte en amidon, ce qui en fait le riz idéal pour réaliser des desserts comme le riz au lait.;fotolia_50000169_s-copy.jpg
https://www.academiedugout.fr/ingredients/semoule-de-ble_447;Semoule de blé;La semoule de blé résulte de la fragmentation de grains de blé dur qui, contrairement au blé tendre, doit subir des transformations pour être consommé. Une fois le germe et le son retirés, l’amande est moulue avant d’être humidifiée. La pâte obtenue donne, après des phases de cuisson, de séchage et de tamisage, des granulés de tailles différentes. Riche en protéines et en gluten, la semoule est l’ingrédient essentiel à la fabrication des pâtes alimentaires.;semoule-ble-copy.jpg
https://www.academiedugout.fr/ingredients/tagliatelles_430;Tagliatelles;Les tagliatelles sont de fines et longues bandes de pâte alimentaire. Originaires du centre et du nord de l’Italie, elles doivent, selon les recommandations officielles de la « Confraternita del Tortellino et l'Accademia Italiana della Cucina » (confrérie du Tortellino et académie Italienne de la Cuisine) mesurer 8 mm de largeur cuites, donc environ 7 mm crues.;fotolia_48751019_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/pates_1205;Pâtes;Mélange defarineou desemoule(de blé ou d'une autre céréale) et d'eau auxquels sont parfois ajoutés d'autres produits, les pâtes sont un aliment ancestral dont les variétés de préparation, de composition et de forme sont quasi infinies. Elles sont de fabrication industrielle ou artisanale et se présentent fraîches ou sèches.En Europe, la fabrication des pâtes alimentaires est très réglementée. Elles sont toutes fabriquées à partir de semoule de blé dur pétrie avec de l'eau dans la proportion 4/5e de semoule et 1/5e d'eau. Est autorisé l'ajout de lait (1,5 g d'extrait sec dans 100 g de pâtes), de gluten (20 % minimum dans le produit fini), d’œufs (au moins 140 g d’œuf entier ou de jaune par kilo de semoule), de légumes secs, de sucs et d'extraits de légumes et d'aromates. Aucun autre additif n'est autorisé. Les produits ajoutés doivent être indiqués sur l'emballage. Semoule et eaux sont mélangés dans un pétrin mécanique. La pâte obtenue est ensuite tréfilée pâtes rondes ou laminée (pâtes plates), puis elle est découpée. Ensuite, les pâtes sont séchées pour les ramener au taux légal de 12 % d'humidité. Puis, elles sont conditionnées.;pates_000.jpg
https://www.academiedugout.fr/ingredients/arachide-ou-cacahuete_431;Arachide (ou cacahuète);L’arachide, également appelée cacahuète, est souvent, à tort, considéré comme une noix. L’arachis hypogaeaappartient en fait à la famille des légumineuses. La cacahuète désigne la partie souterraine d’une plante annuelle aux fruits jaunes, et se distingue par ses gousses arrondies et nervurées mesurant de 3 à 4 centimètres de long. C’est cette gousse, apparentée à une coque, qui est commercialisée sous le nom d’arachide ou de cacahuète. Elle contient deux graines ovoïdes recouverte d’une membrane (ou tégument) rouge. Ce sont ces deux graines que l’on consomme, crues ou grillées.;fotolia_51988975_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/biscotte_411;Biscotte;"Tranche de pain de mie cuite à deux reprises (ndlr : bis-cotto signifie ""cuit deux fois""), la biscotte aurait, selon la légende, été inventée par un boulanger de Nanterre, monsieur Heudebert. Au début du XXe siècle, ce dernier aurait procédé à une seconde cuisson du pain qu’il n’avait pas vendu afin de le conserver plus longtemps. C’est ainsi que serait née la biscotte. Grâce à cette technique de double cuisson, la biscotte contient très peu d’eau ce qui la rend légère et très croustillante.";fotolia_34000721_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/ble_412;Blé;Avec le maïs et le riz, le blé est la troisième céréale la plus consommée au monde. Elle est cultivée depuis près de 10.000 ans et représente un aliment de base pour beaucoup de populations. Sur cette plante, ce sont les grains qui constituent l’épi qui sont consommés. Aujourd’hui, il existe des centaines de variétés de blé. Mais les deux plus connues sont le blé dur, utilisé pour produire les pâtes et la semoule, et le blé tendre, appelé aussi froment, avec lequel est préparé le pain. Depuis quelques années, des variétés anciennes de blé ont été remises au goût du jour, à l’image de l’épeautre, du petit épeautre ou encore du kamut.;fotolia_48780945_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/blini_413;Blini;D’origine russe, le blini est une petite crêpe épaisse confectionnée la plupart du temps avec une farine de blé et cuite à la poêle. On peut toutefois faire des blinis avec toutes sortes de farines (sarrasin, mil, avoine, etc.). A l’origine, les blinis étaient généralement servis à l’occasion de fêtes religieuses ou de rituels païens, comme la célébration du solstice d’hiver. Avec sa forme ronde et sa couleur dorée, le blini était en effet considéré comme un symbole du soleil.;fotolia_53346787_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/croutons_415;Croûtons;Le croûton désigne un petit morceau de pain croquant de différentes formes (dés, billes, palets...), séché au four ou frit. Il peut être nature ou aromatisé (ail, herbes de Provence...). On les retrouve alors dans des salades ou dans des soupes. On appelle également croûton le quignon (extrémité) d'un pain ou d'une baguette.;fotolia_50792183_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/farfalle_928;Farfalle;La farfalle est un type de pâtes alimentaires originaire d’Italie dont la forme rappelle celle d’un nœud papillon. Elle tient d’ailleurs son nom du mot italien farfalla qui signifie «papillon ».;fotolia_52920923_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/farine-de-ble-tendre_930;Farine de blé tendre;"Le blé tendre ou froment est transformé en farines plus ou moins blanches. La farine de blé tendre est le résultat de la mouture des grains du blé. Elle sert principalement à faire du pain et de la pâtisserie ou à épaissir des sauces. On en trouve plusieurs types, allant de T45 à T150 : de la plus fine à la plus grossière, à choisir selon l'utilisation souhaitée. La plus fine est adaptée à la pâtisserie, la plus ""cendrée"" servira à la fabrication du pain.";fotolia_59270770_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/farine-de-chataigne_931;Farine de châtaigne;La farine de châtaigne est une poudre fine, de couleur grisâtre, obtenue en broyant des châtaignes. Ingrédient phare de la cuisine traditionnelle corse, la farine de châtaigne possède un petit goût sucré tout à fait reconnaissable. Elle est principalement produite en Corse, en Ardèche et en Lozère.;chataigne.jpg
https://www.academiedugout.fr/ingredients/farine-de-mais_932;Farine de maïs;Céréale la plus cultivée au monde, devant le riz et le blé, le maïs est aussi très employé dans l’alimentation animale. La farine de maïs est une poudre granuleuse, de couleur légèrement jaune, obtenue en broyant les grains dumaïs. La farine de maïs doit être différenciée de lafécule de maïs(type Maïzena). La première est réalisée à partir du grain de maïs entier tandis que la seconde, beaucoup plus fine, n’utilise que l’amidon du maïs.;fotolia_47587851_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/farine-de-pois-chiche_933;Farine de pois chiche;La farine de pois chiche est une poudre, de couleur blanchâtre, obtenue en broyant des graines de pois chiche. Cette farine est très populaire sur les pourtours de la Méditerranée ainsi qu’en Inde.;fotolia_49426534_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/farine-de-riz_934;Farine de riz;La farine de riz est une poudre fine, de couleur blanche, obtenue en broyant des grains de riz. Avec sa saveur très douce, délicatement sucrée, elle offre beaucoup de légèreté en pâtisserie.;farine-de-riz.jpg
https://www.academiedugout.fr/ingredients/farine-de-sarrasin_935;Farine de sarrasin;La farine de sarrasin est une poudre fine, de couleur grisâtre, obtenue en broyant des graines de sarrasin. Si cette farine est couramment appelée farine de blé noir, il faut savoir que le sarrasin n’est pas une variété de blé. Il ne s’agit pas d’une céréale mais d’une plante à fleurs et, contrairement au blé, elle ne contient pas de gluten. Initialement cultivé en Chine, en Mongolie et en Sibérie, le sarrasin a été implanté en Europe au XIVe siècle. Aujourd’hui, en France, c’est toutefois une culture en voie de disparition.;fotolia_47108796_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/farine-de-seigle_936;Farine de seigle;La farine de seigle est obtenue en broyant des graines de seigle. Cette farine de couleur grisâtre et à la saveur légèrement acide nécessite d’être associée à une autre farine pour être panifiable car c'est une céréale pauvre en gluten.;fotolia_59335856_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/farine-integrale_937;Farine intégrale;La farine intégrale est une farine de blé moulue sur pierre dont le son et le germe ont été conservés, contrairement à la farine complète où le son est en partie retiré. Cette farine très peu raffinée de couleur grisâtre, aussi connue sous l'appellation « farine type 150 », a gardé tous ses nutriments. Elle est riche en fibres et en oligo-éléments. Ce qui fait de cette farine, l'une des plus nutritives.;fotolia_26017871_subscription_l.jpg
https://www.academiedugout.fr/ingredients/fecule-de-mais_924;Fécule de maïs;La fécule de maïs est une poudre blanche très fine extraite de l’amidon dumaïs. Elle est utilisée en cuisine pour ses propriétés épaississantes et gélifiantes.;fotolia_59559511_subscription_l.jpg
https://www.academiedugout.fr/ingredients/fecule-de-pomme-de-terre_925;Fécule de pomme de terre;La fécule de pomme de terre est une fine poudre blanche obtenue à partir de pommes de terre séchées et réduites en farine. Elle est utilisée en cuisine pour ses propriétés épaississantes.;fotolia_56218403_subscription_l.jpg
https://www.academiedugout.fr/ingredients/macaroni_419;Macaroni;Les macaronis sont des pâtes d'origine italienne, en forme de petit tuyau. Leur longueur varie de 3 à 5 cm et leur diamètre, de 5 mm à 1 cm. Les macaronis traditionnels sont réalisés avec de lasemoule de blédur et ne contiennent pas d’œuf.;fotolia_12097796_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/frik-freekeh-freeke-ou-freek_417;Frik (freekeh, freeké ou freek);"Quelle que soit sa graphie, le frik, freekeh, freeké, freek ou même farik, est un cousin du boulgour. C’est aussi un blé dur mais vert car il est récolté avant sa maturité. Les épis sont ensuite légèrement brûlés pour stopper la germination des grains, puis séchés au soleil.  Les grains restent entiers ou sont concassés. Le frik est très tendre, a une saveur assez sucrée et un petit goût de fumée. 
Très utilisé dans la cuisine orientale depuis des millénaires, le frik entre dans la composition de nombreuses recettes salées ou sucrées.";fotolia_16501961_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/gnocchis_432;Gnocchis;Classés dans la famille des pâtes alimentaires, les gnocchis sont une spécialité italienne préparée soit à base de pomme de terre (les plus courants), soit à base de semoule de blé dur. Ces petites pâtes de forme oblongue se cuisinent comme les autres pâtes et peuvent s’accompagner de différentes sauces. C’est pourtant la composition de la pâte à gnocchis qui peut révéler quelques surprises : on peut y ajouter des légumes et même en faire des versions sucrées.;gnocchi-copy.jpg
https://www.academiedugout.fr/ingredients/gressins_436;Gressin;Les gressins (grissini en italien) sont de petits pains de forme allongée, en spirale ou non, originaires de Turin et très appréciés à l’heure de l’apéritif.;gressin-copy.jpg
https://www.academiedugout.fr/ingredients/muesli_437;Muesli;Le muesli est un mélange de flocons de céréales, de fruits et de fruits secs que l’on consomme au petit-déjeuner. Créée en 1900 en Suisse alémanique par le Docteur Maximilian Bircher-Benner, cette préparation riche en fibres alimentaires est un condensé idéal de ce que préconisent aujourd’hui les nutritionnistes en matière de régime diététique. Son excellent apport en glucides complexes, en vitamines et minéraux font de ce mélange un repas équilibré et fonctionnel pour tous types de consommateurs.;muesli-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-cajou_422;Noix de cajou;La noix de cajou, également appelée anacarde, est issue d’un arbre originaire du Brésil appelé l’anacradier. La noix de cajou pousse dans une coque verte accrochée à l’extrémité du fruit rouge-orangé de l’anacardier (la pomme cajou).;fotolia_45080723_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-macadamia_423;Noix de macadamia;Fruit à coque, la noix de macadamia est issue du noyer du Queensland, un arbre tropical originaire d'Australie. Elle est également cultivée en Nouvelle-Zélande, en Afrique du Sud et en Amérique du Sud. Elle possède deux coques : la première est verte et appelé le « brou », la seconde est très dure et de couleur brune. La noix de macadamia a un goût fin et délicat.;fotolia_57973130_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/noix-de-pecan_425;Noix de pécan;La noix de pécan est le fruit du pacanier, un arbre originaire d’Amérique du Nord. Sous son brou et sa coque lisse de couleur beige, la noix de pécan se présente sous forme de cerneaux, comme les noix. Sur le plan gustatif, la noix de pécan est d’ailleurs assez proche de la noix même si son goût est un peu plus fin et moins astringent.;fotolia_58209024_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/noix-du-bresil_426;Noix du Brésil;La noix du Brésil est un fruit sec originaire d’Amérique du Sud, plus spécifiquement de la forêt amazonienne. Sous sa coque marron, elle se présente sous la forme d’une amande blanche bombée recouverte d’une fine peau brune. Il faut noter que la noix du Brésil ressemble beaucoup à la noix de coco : plusieurs noix sont contenues dans une grosse coque épaisse, brune et recouverte de filaments comme celle de la noix de coco.;fotolia_51859057_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/pain-au-levain_438;Pain au levain;Le pain au levain se distingue du pain fabriqué à partir de levure de boulanger par son arôme, sa texture et sa conservation. Le levain est un ferment naturel que l’on incorpore à la pâte à pain pour la faire lever. Technique ancienne largement usitée au Moyen-Age. Ce ferment est un mélange d’eau et de farine qui se présente sous la forme d’une pâte assez consistante. C’est cette farine fermentée dans laquelle se sont développées des levures et des bactéries lactiques qui confère au pain au levain ce goût acidulé et cette couleur grisâtre.;pain-levain-copy.jpg
https://www.academiedugout.fr/ingredients/pain-complet_439;Pain complet;Le pain complet est le pain à privilégier dans le cadre d’une alimentation saine et équilibrée. Il est soit fabriqué à partir de farine complète (son en partie retiré, farine type 110) ou de farine intégrale (son et germe, farine type 150). Il s’agit de farines peu raffinées qui conservent la plupart de leurs nutriments contrairement à la farine blanche. Extrêmement riches en fibres et oligo-éléments, le pain complet est un ingrédient à consommer au quotidien.;complet-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-campagne_440;Pain de campagne;Le pain de campagne est le plus souvent un mélange de farine de blé et de seigle mais il peut seulement être fait à partir de farine de blé. Sa composition peut varier, c’est pourquoi on ne lui connaît pas de recette de base précise. On sait toutefois que le pétrissage et le mode de fermentation permettent à la pâte de ne pas blanchir. Le pain de campagne est souvent rangé dans la catégorie des pains rustiques : sa croûte, la couleur légèrement beige de sa mie et sa saveur quelque peu acide le distingue du pain blanc.;pain-campagne-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-mie_441;Pain de mie;Croque-monsieurs et autres clubs sandwichs ne seraient pas ce qu’ils sont sans ces tranches de pain de mie qui font toute leur notoriété. Ce pain dépourvue de croûte et arborant une mie blanche est un pain levé qui peut être légèrement sucré ou non. Son caractère moelleux et son goût assez neutre font de lui un pain s’adaptant à différents moments de la journée et à différents types de préparations sucrées ou salées.;pain-de-mie-copy.jpg
https://www.academiedugout.fr/ingredients/pain-de-seigle_442;Pain de seigle;Le seigle est une céréale qui nécessite d’être associée à une autre pour être panifiable. Le pain au seigle est donc le plus souvent mélangé à de la farine de blé. Sa saveur légèrement acide confère davantage de caractère qu’un pain fait à partir de farine blanchie. Ce pain riche en fibre reste toutefois plus difficile à digérer. Le pain de seigle ne convient pas aux régimes sans gluten.;pain-seigle-copy.jpg
https://www.academiedugout.fr/ingredients/pain-pita_443;Pain pita;Consommé quotidiennement dans les pays du Proche et du Moyen-Orient mais aussi dans certains pays des Balkans et du pourtour méditerranéen, ce pain qui se présente sous la forme d’une galette revêt différentes formes (rond, ovale) et différentes appellations (pide en turc, khubz en arabe). On l’appelle pain libanais, pain turc et plus généralement pain arabe. Il sert d’accompagnement en plat principal, pour les mezzés ou se déguste avec du miel. Mais on le connait surtout pour les kebabs ou les sandwichs fallafels.;pita-copy.jpg
https://www.academiedugout.fr/ingredients/penne-rigate_444;Penne rigate;Les pennes rigate sont des pâtes alimentaires fabriquées à partir de semoule de blé dur et d’eau originaires de la Campanie au sud de l’Italie. Elles se présentent sous la forme d’un tube dont les extrémités sont biseautées. Ces pennes, plumes en français, peuvent être lisses ou striées, en format mini ou de taille moyenne. Les sauces s’introduisent à l’intérieur des pennes, ce qui rend leur dégustation encore plus agréable.;fotolia_53843495_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/petit-epeautre_445;Petit épeautre;Le petit épeautre est considéré comme la céréale la plus ancienne cultivée par l’Homme. Cette cousine du blé a l’avantage d’être pauvre en gluten et de dégager une saveur rustique. Il est cependant à distinguer du grand épeautre qui lui se rapproche davantage du blé tendre d’un point de vue génétique. Le petit épeautre est une bonne alternative aux pâtes et au riz. Mais cette céréale tendre se démarque surtout par sa richesse nutritionnelle incomparable.;petit-epeautre-copy.jpg
https://www.academiedugout.fr/ingredients/quinoa_860;Quinoa;Le quinoa, ou « riz des Incas » est une plante herbacée qui pousse sur les hauts plateaux des Andes, en Amérique latine. Elle appartient à la famille des chénopodiacées, tout comme l’épinard. Cet aliment de base du peuple inca cultivée depuis l’ère précolombienne est une plante sacrée appeléechisiya mama, « graine mère ». Ces graines petites et rondes qui ne sont pas une céréale sont de couleurs différentes selon les variétés. Aujourd’hui, d'autres pays comme les États-Unis, le Canada et le Maroc le cultivent. Il existe même une petite production en France, en Anjou.;quinoa_000.jpg
https://www.academiedugout.fr/ingredients/ravioli_696;Ravioli;Le ravioli est un morceau de pâte, à base de farine de blé ou de riz, qui contient une farce à la viande, au fromage ou aux légumes. Le ravioli est un produit traditionnel de la cuisine italienne mais on en trouve également en Asie. Les raviolis peuvent être de forme carrée, ronde mais aussi en forme de demi-lune.;fotolia_54206017_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-basmati_702;Riz basmati;Le riz basmati est une variété de riz parfumé originaire d’Inde et du Pakistan. Ses grains sont longs et fins. Ce riz est réputé pour son parfum mais aussi pour sa tenue lors de la cuisson. Le riz basmati est en effet un riz qui ne gonfle pas trop et, surtout, qui ne colle pas.;fotolia_51698989_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-blanc_703;Riz blanc;Le riz blanc est le nom donné au riz dont on a retiré l’enveloppe (appelée balle), le germe et le son. C’est cette opération qui donne cette couleur bien blanche au riz, contrairement au riz brun ou complet. Cette opération permet de mieux le conserver. Cela lui confère également une texture plus moelleuse et un goût plus neutre. Cependant, le riz blanc, privé de son enveloppe, est beaucoup moins nutritif et contient moins de fibres que leriz complet.;fotolia_49751574_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-complet_704;Riz complet;Le riz complet, ou riz brun, est le nom donné au riz dont on a retiré l’enveloppe mais auquel on a laissé le son et le germe. C’est pour cette raison que le riz complet a une teinte non pas blanche mais beige. Le riz complet a une texture plus dure que celle duriz blanc, sa cuisson est par conséquent plus longue. Sa conservation est moins bonne mais ses qualités nutritionnelles sont bien supérieures.;fotolia_21486387_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-italien-arborio_705;Riz italien arborio;Le riz arborio est une variété de riz originaire d’Italie. Il tient son nom de la ville d’Arborio, dans la région du Piémont, où il est cultivé. Le riz arborio est reconnaissable à son grain gros, rond et blanc. Sa forte teneur en amidon fait de lui le riz idéal pour confectionner des risottos tout comme leriz carnaroli.;fotolia_48873733_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/riz-italien-carnaroli_706;Riz italien carnaroli;Le riz carnaroli est une variété de riz très réputée en Italie. Comme leriz arborio, il est cultivé dans la région du Piémont, dans la vallée du Po. Ses grains sont longs, bien bombés et d’un joli blanc brillant. Souvent décrit comme le roi des riz, le riz carnaroli possède une teneur élevée en amidon, moins toutefois que le riz arborio, ce qui en fait une excellente base pour la confection de risottos.;fotolia_40213416_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-rouge_708;Riz rouge;Le riz rouge est une variété de riz complet produit en Camargue dont les grains, dans leur version complète, sont rouges et assez longs.;fotolia_63331341_s-copy.jpg
https://www.academiedugout.fr/ingredients/riz-sauvage_709;Riz sauvage;Contrairement à ce que son nom indique, le riz sauvage n’est pas une variété de riz. C’est une graminée de couleur noire, à la forme très allongée qui fait penser à un grain de riz. Le riz sauvage est originaire d’Amérique du Nord, dans la région des Grands Lacs. Il possède un petit goût de noisette et sa texture est assez ferme.;fotolia_42427900_s-copy.jpg
https://www.academiedugout.fr/ingredients/semoule_446;Semoule;Pour résumer, la semoule est une farine moulue grossièrement. Pour être plus précis, ce produit intermédiaire entre le grain et la farine résulte de la mouture de grains de maïs, de blé ou de sarrasin séchés puis tamisés. Avec ces différentes semoules, on peut réaliser des préparations salées et sucrées. Souvent riche en protéines et en nutriments, la semoule est un aliment surtout pauvre en matières grasses.;semoule-copy.jpg
https://www.academiedugout.fr/ingredients/son-de-ble_427;Son de blé;Le son de blé est l’enveloppe naturelle du grain de la céréale. Essentiellement composé de fibres cellulosiques insolubles, c’est un allié de choix en cas de constipation ponctuelle. Il peut se cuisiner en petits pains ou en galettes ou peut simplement être saupoudré sur des plats. On peut aussi le consommer seul à la cuillère.;fotolia_57881382_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/spaghetti_428;Spaghetti;Ces longues pâtes desemoule de blédur, toutes en finesse, sont un grand classique de la gastronomie italienne. Leur nom vient de l’italienspago, ficelle. Difficile de retracer leur origine : une histoire veut que Marco Polo ait découvert les nouilles asiatiques lors d’un voyage en Chine, tandis que certains mentionnent la découverte de « machines à pâtes » dans les ruines de Pompéi. Quoiqu’il en soit, c’est désormais une préparation traditionnelle : si l’on en trouve des frais, les spaghettis s’achètent généralement sous forme de pâtes sèches dans le commerce.;fotolia_61286908_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/spaghettini_429;Spaghettini;Les spaghettinis sont des spaghettis très fins. Ils tirent leur nom de l’italienspago, ficelle. Ces longues pâtes desemoule de blé dur, toutes en finesse, sont un grand classique de la gastronomie italienne, qui rayonne depuis longtemps à travers le monde.;fotolia_42508096_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/vermicelles-de-soja_815;Vermicelles de soja;Très utilisés dans la cuisine asiatique (notamment vietnamienne et chinoise), les vermicelles de soja sont fabriqués à base deharicot mungo(pousses de soja). Ils se caractérisent par leur finesse et leur transparence. Attention, le vermicelle de soja ne doit pas être confondu avec des vermicelles de riz ou de patate douce.;shutterstock_187835132.jpg
https://www.academiedugout.fr/ingredients/mais_951;Maïs;Le maïs, céréale originaire du Mexique, est très présent dans l’alimentation de tout le continent américain et en Afrique mais beaucoup moins en Europe. C’est une plante herbacée qui possède une tige de taille variable sur laquelle poussent des feuilles et des fleurs groupées en épis qui, à maturité, deviennent des grains. Céréale la plus cultivée au monde, devant le riz et leblé, le maïs est aussi très employé dans l’alimentation animale.;mais_000.jpg
