URL;Titre;Description;ImageFilename
https://www.academiedugout.fr/ingredients/gros-sel_337;Gros sel;Condiment d’origine naturelle obtenu par évaporation de l’eau de mer, le sel marin se retrouve sous plusieurs formes : fleur de sel, sel fin ou gros sel. Le gros sel, souvent moins immaculé que le sel fin (celui de la côte Atlantique est gris), est plus grossier car non raffiné et non lavé. Encore chargé de parfum marin, il apporte toute sa saveur aux plats qu’il accompagne.;fotolia_21983530_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/harissa_666;Harissa;La harissa est un condiment originaire de Tunisie que les autres pays du Maghreb et du Moyen-Orient ont largement adopté au quotidien dans leur cuisine. Cette purée de piments agrémentée d’ail et d’épices tels que la coriandre et le carvi, est sans conteste l’ingrédient indispensable à figurer sur une table au moment du repas pour toute famille orientale qui se respecte. Si elle ne supplantera pas demain la moutarde, l’un des condiments préféré des Français,la harissaparviendra par ses petites touches piquantes et parfumées à en séduire quelques-uns.;harissa-copy.jpg
https://www.academiedugout.fr/ingredients/huile-darachide_725;Huile d'arachide;L’huile d’arachide est une huile végétale obtenue à partir de l’arachide (cacahuète), une légumineuse originaire du Mexique. Son goût assez neutre, comparé à la saveur caractéristique de l’huile d’olive, fait qu’elle convient à tous types d’aliments sans leur conférer de sapidité particulière. De plus, sa polyvalence dans les modes de cuisson est un critère important à considérer. Elle frit, assaisonne, dore, fait revenir et rissoler.;huile-arachide-copy.jpg
https://www.academiedugout.fr/ingredients/huile-de-colza_312;Huile de colza;Deuxième huile la plus vendue en France derrière celle de tournesol, l’huile de colza fut longtemps boudée et considérée comme néfaste pour la santé. En cause, sa teneur en acide érucique, acide gras monoinsaturé désormais strictement encadrée grâce à un contrôle des plants de colza. Utilisée en huile du quotidien, elle cumule pourtant les bons points : elle a une faible teneur en acides gras et est une bonne source d’oméga 3. En revanche, elle n’est pas la plus indiquée pour la friture.;fotolia_42130234_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/huile-de-noisette_675;Huile de noisette;Similaire à l’huile de noix, l’huile de noisette est pourtant plus rare. Particulièrement riche en oméga-3, l’huile de noisette est obtenue par pression à chaud ou à froid des fruits de noisetiers. Elle se distingue par un goût fruité qui se marie délicieusement avec les salades et qui s'apprête avec succès en vinaigrette. C’est également une alliée santé de taille aussi bien pour prévenir les risques cardio-vasculaires que pour protéger le système nerveux et les cellules cérébrales. On la retrouve souvent dans l’industrie cosmétique : elle soigne bien des affectations de la peau, comme l’excès de sébum ou l’acnée.;fotolia_77928183_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/huile-de-noix_676;Huile de noix;Particulièrement riche en oméga-3, l’huile de noix est obtenue par pression à chaud ou à froid des cerneaux. Loin des huiles neutres en saveur, elle se distingue par son goût fruité qui se marie délicieusement avec les salades et qui s'apprête avec succès en vinaigrette. C’est également une alliée santé de taille aussi bien pour prévenir les risques cardio-vasculaires que pour protéger le système nerveux et les cellules cérébrales. Elle n’est pas utilisée qu’en cuisine : on la retrouve dans l’industrie cosmétique et même, comme l’huile de lin, dans la composition de peintures à l’huile.;fotolia_60762426_subscription_l-copy.jpg
https://www.academiedugout.fr/ingredients/huile-de-pepin-de-raisin_315;Huile de pépin de raisin;Egalement utilisée en cosmétique où elle adoucit la peau, les cheveux et les ongles, l’huile de pépin de raisin est également un bon allié culinaire. Elle tient la chaleur et se prête particulièrement à la fondue bourguignonne. Elle est particulièrement goûteuse et peut être conservée avec quelques herbes aromatiques séchées (thym, laurier, romarin) qui lui donneront encore plus de goût.;fotolia_56374018_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/huile-de-sesame_677;Huile de sésame;Très savoureuse, l’huile de sésame est une des plus anciennes huiles utilisées. Largement répandue dans la cuisine asiatique (c’est avec elle que les japonais font frire les tempuras), elle assaisonne tous types de préparations. En Chine, elle est préparée à partir degraines de sésame grillées: cette préparation exacerbe sa saveur.;fotolia_52464737_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/huile-de-tournesol_678;Huile de tournesol;De toutes les huiles, celle de tournesol est la plus utilisée en France. Il faut dire qu’elle multiplie les bons points : elle tient bien la cuisson et s’utilise volontiers en huile de friture (préférez tout de même l’huile d’arachide, plus stable), et assaisonne tous types de produits. Si elle est moins goûteuse que d’autres huiles considérées comme plus nobles, elle n’en reste pas moins intéressante en terme de nutrition. On cultive principalement du tournesol oléique, une plante spécialement sélectionnée : la composition de ses acides gras a été modifiée pour donner à l’huile de tournesol un taux d’acide oléique proche de 82%, comme l’huile d’olive.;fotolia_56701763_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/ketchup_679;Ketchup;La sauce ketchup est un condiment composé de tomate, de sucre, de vinaigre et divers aromates. Le premier ketchup industriel a vu le jour à la fin du XIXe siècle au Etats-Unis. Aujourd'hui, cette sauce populaire est consommée dans de nombreux pays.;fotolia_57198120_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/moutarde_881;Moutarde;La moutarde est une plante aromatique. Comme toutes les plantes, elle produit des fleurs qui se transforment en graines dont la saveur est piquante. Celles-ci sont utilisées pour fabriquer la moutarde qui devient alors un condiment employé dans le monde entier. En France, elle devint une spécialité de la Bourgogne au XIIe siècle. Au XVIIIe siècle, Maille, fabriquant de moutarde et vinaigrier-moutardier du roi, offrait une liste impressionnante de moutardes : à l’ail et à toutes sortes d’autres aromates, « à la maréchale », « à la marquise », « à la grecque », auxmousseronset même aux truffes. La moutarde de Dijon existait alors en pastilles que l’on reconstituait avec du vinaigre.;moutarde_000.jpg
https://www.academiedugout.fr/ingredients/noix-de-muscade_424;Noix de muscade;Noyau du fruit du muscadier, la noix de muscade est une épice originaire de l’archipel des Moluques, en Indonésie. Elle est contenue dans une coque marron assez dure, elle-même entourée d’une membrane rouge-orangée appeléemacis. Le parfum de la noix de muscade est très aromatique mais cette épice à la saveur chaude est à consommer avec modération. En grande quantité, elle est en effet considérée comme toxique.;fotolia_61867980_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/olive-verte_328;Olive verte;Produit typiquement méditerranéen, l’olive verte est le fruit de l’olivier cueilli avant maturité (septembre, octobre, novembre), par opposition à l'olive noirequi est, elle, récoltée mûre (décembre, janvier, février). Le goût de l'olive verte est alors moins corsé. Toutefois, étant moins riche en huile, elle est également moins calorique.;fotoliaok.jpg
https://www.academiedugout.fr/ingredients/olive-noire_325;Olive noire;Produit typiquement méditerranéen, l’olive noire est le fruit de l’olivier cueilli à complète maturité (décembre, janvier,février), par opposition à l'olive vertequi est, elle, récoltée avant maturité (septembre, octobre, novembre). Le goût de l'olive noire est alors plus corsé et son taux en calories est plus élevé.;fotolia_52812929_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/olive-taggiasca_327;Olive taggiasca;Spécialité italienne, l’olive taggiasca est une olive typique de la Ligurie, une région du nord de l’Italie et frontalière avec la France. Cette variété de petite taille est réputée pour son parfum savoureux. Elle est considérée comme une olive de grande qualité et permet de confectionner une huile absolument délicieuse.;fotoliaok.jpg
https://www.academiedugout.fr/ingredients/paprika_687;Paprika;Le paprika est une épice particulièrement populaire en Espagne et utilisée dans la cuisine asiatique, maghrébine et surtout hongroise. Il est obtenu, soit à partir des graines mûres du poivron qui sont séchées puis moulues, soit à partir du fruit séché lui-même. D’une belle couleur rouge orangée, le paprika a un parfum âcre, un peu amer, piquant et prononcé. Son goût peut relever bien des préparations mais aussi les teinter de rouge : colorant de choix, il réveille par exemple un plat servi avec du riz.;fotolia_64073883_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/piment_1027;Piment;"Le terme piment désigne à la fois la plante - un petit arbrisseau - le fruit qu'elle produit et l'épice qui en est tirée. La communauté des piments est vaste, elle compte plus de 150 membres regroupés en différentes familles botaniques. Tous ont en commun leur piquant qui est du à une molécule, la capsaïne. Mais ce piquant n'a pas la même intensité : il existe des piments doux, comme lepoivronet des piments plus ou moins forts.Le piment vient de l'Amérique Centrale. C'était, pour les Aztèques et les Mayas, une plante à la fois alimentaire et médicinale et chez les Incas, elle était aussi sacrée. Des traces de sa culture remontant à plus de 7000 ans ont été retrouvées au Mexique, pays qui est toujours aujourd'hui le champion des variétés de piments. En France et au Pays Basque, lepiment d'Espelette(""Ezpeletako biperra"" en basque), maintenant protégé par une AOC, est cultivé depuis le 17e siècle. Il fut d'abord utilisé pour condimenter le chocolat car Bayonne était alors la première ville du royaume fabriquant ce produit.";piment_000.jpg
https://www.academiedugout.fr/ingredients/raifort_1012;Raifort;Le raifort est une plante vivace cultivée pour sa racine à la saveur particulièrement piquante et poivrée due à deux substances particulières : la sinigrine et la gluconasturtirine. A la fois plante et condiment, le raifort, cousine des graines de moutarde, pousse en Europe et en Amérique du Nord. On le nomme aussi radis de cheval, cranson, moutarde des allemands.;fotolia_27128093_subscription_xl.jpg
https://www.academiedugout.fr/ingredients/romarin_711;Romarin;Le romarin est une herbe aromatique qui pousse sur les pourtours du bassin méditerranéen. Cette plante est reconnaissable à ses fines branches pourvues de feuilles vertes assez rigides en forme d’épines. Son odeur et sa saveur, très prononcées, sont caractéristiques. Le romarin est d’ailleurs appelé « encensier » en provençal, en référence à l’encens dont l’odeur est également forte. Comme le thym, lasaugeou encore l’estragon, le romarin appartient à la famille des herbes de Provence.;fotolia_50270431_s-copy.jpg
https://www.academiedugout.fr/ingredients/safran_1036;Safran;Épice la plus chère du monde, le safran n'est autre que le pistil séché de fleurs violettes d'une variété de crocus, leCrocus Sativus. Il faut plus de 150 000 fleurs pour produire 1 kg de safran, et elles doivent obligatoirement être cueillies à la main et surtout très tôt le matin avant que la rosée ne les abîme. Ce qui explique le prix de cette épice. Le safran, de couleur jaune orangé, a une odeur particulière, un peu piquante et très fine. On retrouve le safran dans toutes les civilisations. Cette épice a toujours été très recherchée pour ses vertus médicinales, ses usages cosmétiques (on l'utilisait comme parfum et déodorant), colorants et culinaires.;safran_0001.jpg
https://www.academiedugout.fr/ingredients/sauce-soja_1213;Sauce soja;Réalisée à partir de graines de soja fermentées, la sauce soja (shoyuen japonais, jiàng yóu en chinois) est le condiment fondamental de toutes les cuisines de l’Asie de l’Est. Elle est née en Chine 2500 ans avant notre ère, probablement par hasard, d’un liquide provenant de la fermentation de graines de soja, d’eau et de sel. Elle se révéla avoir un agréable goût de viande dont la consommation était interdite par les préceptes bouddhiques. Bien des siècles plus tard (au VIIe), la sauce soja fut introduite au Japon où elle devint très vite populaire mais fut ensuite adoucie par l’ajout de blé.Leshoyu(la sauce soja japonaise) a gagné l’Europe au XVIIe siècle, importée par les Hollandais : Vatel s’en serait servi lors d’un banquet offert à Louis XIV. Au fil des siècles suivants, Chinois et Japonais l’ont répandu partout dans le monde. La sauce soja s’est diversifiée, s’est parfumée d’épices et elle est devenue un condiment aussi banal que la moutarde ou le ketchup.;soja_000.jpg
https://www.academiedugout.fr/ingredients/sauge_340;Sauge;La sauge est une plante aromatique et médicinale originaire du bassin méditerranéen. Connue pour ses vertus digestive, cicatrisante et stimulante, la sauge est aussi apprécié par sa saveur puissante. En France, la sauge officinale est la plus répandue (on recense plus de 600 variétés à travers le monde). Ce sont ses feuilles gris-vert longilignes et duveteuses qui sont utilisées pour parfumer des préparations culinaires salées et sucrées selon les variétés.;sauge-copy.jpg
https://www.academiedugout.fr/ingredients/tabasco_831;Tabasco;"Le Tabasco (marque déposée) est un condiment liquide au goût relevé. La recette, qui mélange piments rouge broyés, vinaigre et sel, a été élaborée à la fin du XIXe siècle à la Nouvelle Orléans par Edmund Mc Ilhenny. Le Tabasco est depuis devenu mondialement connu ; on le vend dans pas moins de 165 pays.";13207339.jpg
https://www.academiedugout.fr/ingredients/vanille_859;Vanille;La vanille est le fruit du vanillier, une plante grimpante de la famille des orchidées. Elle fut découverte au Mexique au XVIème siècle par les Conquistadors en même temps que lecacao. Ses fleurs produisent de longues gousses minces et vertes contenant de minuscules graines. Mais avant que la gousse de vanille, moelleuse et brun foncé, n’existe, un long travail est nécessaire. Une fécondation manuelle et un affinage soigneux expliquent que la vanille soit une des épices les plus chères du monde.;vanille_000.jpg
https://www.academiedugout.fr/ingredients/carvi_809;Carvi;Parfois confondu avec lecumin(qu’il remplace astucieusement), le carvi est moins fort. Cette plante aromatique biannuelle est utilisée en Europe et en Asie depuis des millénaires. De la famille des Apiacées, elle est cultivée pour ses feuilles et ses graines utilisées comme condiment. Leur goût peut parfumer bien des préparations sucrées et salées, mais également des tisanes : on prête au carvi des vertus digestives.;fotolia_43505935_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/sarriette_331;Sarriette;La sarriette est une plante aromatique et condimentaire qui compose en partie les Herbes de Provence. Cette « herbe du diable », appelée ainsi au Moyen-Age du fait de son caractère aphrodisiaque, se caractérise par sa saveur piquante. Elle se substituait d’ailleurs au poivre, d’où les termes « poivrette » et « poivre d’âne » utilisés suivant les régions. Ses feuilles vertes et élancées aux propriétés digestives et stimulantes s’utilisent fraîches ou déshydratées dans une multitude de préparations.;fotolia_52316317_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/baie-de-genievre_302;Baie de genièvre;Les baies de genièvre sont le fruit d’un arbrisseau issu de l’hémisphère Nord, le genévrier. Ces baies charnues sont dans un premier temps vertes, avant d’adopter une couleur oscillant entre le bleu, le noir et le violet. Elles auraient des vertus médicinales (diurétiques, antiseptique, toniques et digestives) utilisées depuis bien longtemps. En plus de parfumer les gibiers ou la choucroute, les baies de genièvre entrent dans la composition dugin.;fotolia_55448579_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/condiments_871;Condiments;Dans la cuisine, la frontière entre les aromates, les épices et les condiments est très mal délimitée. Leur mission commune est de modifier le goût des produits cuisinés, de les magnifier, de les relever, de les rendre encore plus savoureux. La différence essentielle est que les aromates et les épices sont des produits offerts par la nature, même s’ils sont cultivés ‒ ou recueillis, comme le sel ‒, tandis que les condiments sont des créations humaines et industrialisées. C’est pourquoi leketchup, la moutarde, le nuoc-mâm), les pickles, les chutneys, leraifort, la sauce soja, leTabasco®et le vinaigre, qui sont les plus employés, tiennent finalement une place à part.;condiments_000.jpg
https://www.academiedugout.fr/ingredients/ras-el-hanout_694;Ras el hanout;Le ras el hanout est un mélange d’épices très utilisé dans la cuisine du Maghreb. Il existe de nombreuses recettes de ce mélange mais les ingrédients de base sont généralement le curcuma, lepoivre noir, le cumin, la cannelle, la noix de muscade, lacardamome, les graines de coriandre, le piment et le gingembre. On peut également y trouver dugalanga, du carvi, du fenugrec, du fenouil, des clous de girofle ainsi que des fleurs séchées, comme par exemple des pétales de rose ou de la lavande. Le ras el hanout peut contenir jusqu’à une trentaine d’ingrédients.;fotolia_52777932_s-copy.jpg
https://www.academiedugout.fr/ingredients/le-wasabi-wasbia-japonica-dont-le-nom-signifie-rose-tremiere-des-montagnes-est-une-plante-vivace-qui-ne-pousse-a-l-etat-naturel-qu-au-japon-et-sur-l-ile-russe-de-sakhaline-cultive-en-milieu-semi-aquatique-ou-en-pleins-champs-le-wasabi-est-prise-pour-son-r_720;Wasabi;Le wasabi (wasbia japonica) est une plante vivace qui ne pousse à l’état naturel qu’au Japon et sur l’île russe de Sakhaline. Cultivé en milieu semi-aquatique ou en plein champ, le wasabi est prisé pour son rhizome qui sert à la fabrication du condiment du même nom à la saveur piquante et poivrée. Ses tiges et ses feuilles sont également comestibles. Son utilisation a été confinée au Japon jusqu'au milieu du XXème siècle mais l'engouement en Occident pour la cuisine japonaise développa sa culture en Chine, à Taïwan, en Nouvelle Zélande et aux États-Unis.;fotolia_57914467_subscription_xxl.jpg
https://www.academiedugout.fr/ingredients/anis_301;Anis vert;L'anis est une plante aromatique dont les graines, très parfumées, sont utilisées en cuisine. Il possède une saveur proche de celle de l'anis étoilé, étalement appelé « badiane ». Moulu, l'anis vert entre dans la composition du mélange d'épices à pain d'épice et le cinq-épices, poudre typique de la gastronomie asiatique. Il a donné son nom aux anis de Flavigny, petites billes à base de grains d'anis vert enrobés de sucre, et confère sa saveur au Pastis et à l'Ouzo, anisette grecque.;fotolia_51384934_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/olives-pitchounes_329;Olive picholine;L’olive picholine, est la variété d’olive la plus répandue en France. Elle pousse abondamment dans le Sud du pays. C’est une olive particulièrement juteuse et un peu craquante. Cueillie verte, elle se consomme nature, à l’apéritif. C’est en revanche quand elle est bien noire et donc bien mûre qu’elle est ramassée pour confectionner de d’huile d’olive. Son goût est assez prononcé.;fotolia_46638228_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/olive-rose_326;Olive rose;L’olive rose est une variété d’olive dont la peau affiche une couleur rosée assez pâle. C’est une olive peu répandue en France mais largement consommée au Maghreb. Elle se déguste surtout nature ou marinée à l’apéritif.;fotoliaok_modifie-1.jpg
https://www.academiedugout.fr/ingredients/chili-melange-depices_661;Chili (mélange d'épices);La poudre de chili est un mélange d'épices couramment utilisé dans la cuisine mexicaine et ibérique. Particulièrement relevée, elle se compose de piment fort, cumin, paprika, ail et clou de girofle moulus, dans des proportions propres à chaque famille ou marque en commercialisant. D'autres herbes et aromates peuvent entrer dans sa composition : oignon en poudre, origan déshydraté, graines de coriandre ou de carvi moulues, persil, etc. Le poudre de chili est indispensable à la réalisation du célèbre « chili con » carne sud-américain.;fotolia_61268754_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/cinq-baies_662;Cinq baies;Le « cinq-baies » est un mélange d'épices composé de poivre noir, blanc et vert, de baies roses ainsi que de poivre de la Jamaïque, aussi appelé « bois d'Inde » ou « quatre-épices ». Dans certains mélange, le poivre blanc est remplacé par des graines de coriandre, moins onéreuses. Ce mélange d'épices a été popularisé dans les années 1980.;fotolia_50706159_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/cinq-epices_663;Cinq épices;Le cinq épices est aussi connu sous le nom de « cinq parfums chinois », en référence au pays dont il est originaire. Le cinq épices est traditionnellement composé de poivre de Sichuan (ou Szechuan), cannelle chinoise, clous de girofle, badiane (anis étoilé) et graines de fenouil moulues. Certains mélanges contiennent également de la coriandre et/ou du gingembre. Le poivre de Sichuan peut parfois être remplacé par du poivre noir, moins onéreux. Le cinq épices est très utilisé dans la cuisine chinoise et vietnamienne.;fotolia_5785503_subscription_xl-copy.jpg
https://www.academiedugout.fr/ingredients/cornichon_372;Cornichon;Le cornichon appartient à la famille des cucurbitacées. C'est un cousin du concombre, dégusté essentiellement mariné, sous forme de condiment. Les Français préfèrent les cornichons de petite taille, croquants et légèrement piquants. Les Slaves les aiment de plus gros calibre, dans une saumure aigre-douce aromatisée à l'aneth: ce sont les fameux cornichons malossol, « à la russe ».;fotolia_61051810_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-a-queue-poivre-cubebe_667;Poivre à queue (poivre cubèbe);Reconnaissable à son long pédoncule, le poivre à queue, aussi appelé poivre cubèbe (piper cubeba), est une épice voisine mais admise dans la famille des poivres. Originaire de l’ile de Java en Indonésie, ce poivre doux teinté d’amertume est très courant en Asie et au Maghreb où il compose en partie leras el hanout. Sa consommation, marginale en Europe, tend à se démocratiser : sa saveur mentholée apporte une note de fraîcheur aux plats de poisson et de viande en passant par les desserts fruités.;poivre-a-queue-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-blanc_668;Poivre blanc;Le poivre blanc n’est autre que du poivre arrivé à maturité. Il s’agit par conséquent de baies de poivre rouge débarrassées de leur pellicule et trempées dans un bain de saumure avant d’être séchées puis stockées à l’abri du soleil. Plus doux que le poivre noir (cueilli lui avant maturité puis séché), le poivre blanc est apprécié des grands chefs pour sa subtilité gustative et par son élégante discrétion dans les sauces et les plats où la blancheur est à préserver.;poivre-blanc-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-du-sichuan_669;Poivre du Sichuan;Originaire de la province du Sichuan en Chine, cette épice portant le nom de poivre n’appartient pourtant pas à la famille des pipéracées. Il s’agit d’un fruit issu d’un arbuste épineux (famille des rutacées comme les agrumes) dont seule la coque est utilisée. Elle est alors séchée puis grillée ou moulue, son grain noir étant dur et amer. Largement utilisé en Asie, le poivre de Sichuan séduit de plus en plus la gastronomie occidentale par son goût poivré aux notes boisées, anisées et citronnées.;poivre-sichuan-copy.jpg
https://www.academiedugout.fr/ingredients/poivre-long_670;Poivre long;Originaire d’Inde où il pousse à l’état sauvage sur les contreforts de l’Himalaya, le poivre long (piper longum) se singularise par sa forme oblongue et sa saveur délicatement sucrée. Il se fait également appelé « poivre long de Java », étant majoritairement cultivé sur cette île indonésienne. Ce poivre apparu en Europe bien avant le poivre noir est vite tombé en désuétude avant que la gastronomie ne s’empare de nouveau de cette épice piquante développant des arômes de cannelle et de réglisse.;poivre-long-copy.jpg
https://www.academiedugout.fr/ingredients/macis_320;Macis;"Le macis, épice originaire d'Indonésie, n'est autre que l'écorce renfermant lanoix de muscadefraîche. Une fois séché et moulu, le macis, aussi appelé ""fleur de muscade, prend une couleur orangée. Il s'utilise en cuisine comme la noix qu'il protège. Sa saveur, proche de la muscade, est néanmoins plus subtile et plus poivrée. Le macis possède en outre des vertus digestives et anti-nauséeuses.";fotolia_25502040_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/malte-dorge_420;Malte d'orge;Le malt d'orge est, avec le houblon, l'un des ingrédients de base de la bière. Il est riche en fibres, vitamines B, minéraux et oligo-éléments (sélénium, phosphore, magnésium, fer, zinc et cuivre) . Pour obtenir du malt, les graines d'orge sont tout d'abord germées, séchées avant d'être touraillées (chauffées entre 80 et 105°C) ou « maltées ». Les enzymes libérées durant la germination de la graine d'orge permettront, avec le concours des levures, de transformer les sucres de la bière en alcool. Selon le degré de touraillage du malt, la bière sera plus ou moins sombre (bière blanche, blonde, rousse, brune).;fotolia_58967587_subscription_xxl-copy.jpg
https://www.academiedugout.fr/ingredients/maniguette_321;Maniguette;La maniguette, aussi appelée poivre de Guinée ou poivre de paradis, est une graine de couleur brune issue d'une plante poussant au cœur de l'Afrique (Côte d'Ivoire, Ghana, Togo). Elle appartient à la même famille que le gingembre. Tout comme ce dernier, on lui prête des vertus aphrodisiaques. La maniguette est utilisée comme une épice. Sa saveur est plus soutenue que celle du poivre et rappelle celle de lacardamome.;fotolia_48529858_subscription_xxl-copy.jpg
